Shuffle seed: 42

Original order:
ID: 1, User: 1, Conv: 459, Movie: Central Intelligence (2016)
ID: 8800, User: 806, Conv: 16899, Movie: Up  (2009)
ID: 3804, User: 330, Conv: 8951, Movie: The Notebook (2013)
ID: 5032, User: 431, Conv: 11246, Movie: Halloween  (1978)
ID: 5399, User: 462, Conv: 10104, Movie: We Were Soldiers (2002)
ID: 3227, User: 271, Conv: 7099, Movie: Children of the Corn  (1984)
ID: 1811, User: 140, Conv: 3532, Movie: Daddy's Home 2 (2017)
ID: 2103, User: 169, Conv: 6391, Movie: Blade Runner (1982)
ID: 7620, User: 686, Conv: 14879, Movie: Batman: Revenge (2003)
ID: 290, User: 21, Conv: 809, Movie: Kingsglaive: Final Fantasy XV
ID: 10418, User: 1053, Conv: 21711, Movie: Die Hard (1988)
ID: 6468, User: 552, Conv: 10724, Movie: 22 Jump Street (2014)
ID: 9696, User: 1009, Conv: 21182, Movie: Girls Trip (2017)
ID: 2138, User: 171, Conv: 2705, Movie: Fastest  (2011)
ID: 6762, User: 599, Conv: 12335, Movie: How to Lose a Guy in 10 Days (2003)
ID: 5042, User: 431, Conv: 11310, Movie: The Mighty Ducks (1992)
ID: 9036, User: 826, Conv: 18472, Movie: Nebraska  (2013)
ID: 2745, User: 220, Conv: 3812, Movie: The Incredible Hulk  (2008)
ID: 7553, User: 678, Conv: 15065, Movie: Scream  (1996)
ID: 5379, User: 461, Conv: 9711, Movie: Dude, Where's My Car%3F (2000)
ID: 4686, User: 397, Conv: 6644, Movie: Psycho  (1960)
ID: 3288, User: 275, Conv: 4061, Movie: Never Been Kissed (1999)
ID: 2049, User: 160, Conv: 2621, Movie: Thor: Ragnarok (2017)
ID: 5087, User: 432, Conv: 8851, Movie: The Darkest Hour  (2011)
ID: 5406, User: 466, Conv: 8560, Movie: District 9 (2009)
ID: 8997, User: 826, Conv: 18413, Movie: Interstellar  (2014)
ID: 4508, User: 385, Conv: 7936, Movie: Money Heist (2017)
ID: 7421, User: 665, Conv: 14867, Movie: Harry Potter 
ID: 8175, User: 719, Conv: 16535, Movie: The Martian  (2015)
ID: 706, User: 45, Conv: 6962, Movie: Split (2017)
ID: 2498, User: 190, Conv: 3760, Movie: Barbie Thumbelina
ID: 5580, User: 481, Conv: 10574, Movie: The Lord of the Rings 
ID: 6153, User: 526, Conv: 10050, Movie: Twilight  (2008)
ID: 6145, User: 521, Conv: 10358, Movie: X-Men: Days of Future Past (2014)
ID: 1084, User: 64, Conv: 1053, Movie: The Avengers  (2012)
ID: 6531, User: 563, Conv: 10886, Movie: Mission: Impossible  (1996)
ID: 4912, User: 421, Conv: 9881, Movie: Girls Trip (2017)
ID: 8593, User: 781, Conv: 17231, Movie: Heat  (1995)
ID: 3556, User: 285, Conv: 5351, Movie: Tremors  (1990)
ID: 4063, User: 352, Conv: 5973, Movie: Stagecoach  (1939)
ID: 3752, User: 319, Conv: 5947, Movie: Thor: Ragnarok (2017)
ID: 2226, User: 177, Conv: 3668, Movie: Sleepless in Seattle (1993)
ID: 410, User: 32, Conv: 2268, Movie: Jeepers Creepers  (2001)
ID: 911, User: 56, Conv: 1092, Movie: 50 First Dates (2004)
ID: 5545, User: 479, Conv: 9337, Movie: The Mummy  (1999)
ID: 10088, User: 1022, Conv: 21672, Movie: Mission: Impossible 
ID: 4564, User: 394, Conv: 11147, Movie: You Don't Mess with the Zohan (2008)
ID: 7815, User: 706, Conv: 16455, Movie: Pixels  (2015)
ID: 1449, User: 76, Conv: 10319, Movie: Panic Room (2002)
ID: 4160, User: 360, Conv: 6856, Movie: Dumb and Dumber (1994)
ID: 3041, User: 251, Conv: 4611, Movie: Why Him%3F (2016)
ID: 4037, User: 352, Conv: 5832, Movie: John Wick: Chapter 2 (2017)
ID: 5148, User: 438, Conv: 10346, Movie: Gerald's Game  (2017)
ID: 8752, User: 803, Conv: 18209, Movie: Tombstone  (1993)
ID: 6901, User: 608, Conv: 13163, Movie: Batman Begins
ID: 4546, User: 385, Conv: 8266, Movie: Spaceballs (1987)
ID: 1827, User: 141, Conv: 2307, Movie: Inside Out  (2015)
ID: 8443, User: 755, Conv: 17943, Movie: Deadpool  (2016)
ID: 1119, User: 64, Conv: 1238, Movie: Arrival  (2016)
ID: 6337, User: 547, Conv: 10510, Movie: Ratatouille  (2007)
ID: 3595, User: 285, Conv: 19358, Movie: The Mighty Ducks (1992)
ID: 719, User: 45, Conv: 8404, Movie: Rent  (2005)
ID: 10031, User: 1022, Conv: 21043, Movie: Beauty and the Beast  (2017)
ID: 6598, User: 577, Conv: 13340, Movie: Labyrinth  (1986)
ID: 6238, User: 530, Conv: 10888, Movie: Game Night (2018)
ID: 2805, User: 223, Conv: 3356, Movie: Sweet Home Alabama  (2002)
ID: 2423, User: 190, Conv: 2966, Movie: Coco  (2017)
ID: 10355, User: 1046, Conv: 22532, Movie: Wonder Woman  (2017)
ID: 4601, User: 394, Conv: 11550, Movie: Daredevil  (2003)
ID: 9497, User: 972, Conv: 21059, Movie: Deadpool  (2016)
ID: 4753, User: 403, Conv: 6855, Movie: The Chronicles of Narnia 
ID: 10265, User: 1034, Conv: 21968, Movie: Friday the 13th  (1980)
ID: 3397, User: 279, Conv: 12345, Movie: Transformers: The Last Knight (2017)
ID: 8649, User: 785, Conv: 18081, Movie: Wedding Crashers (2005)
ID: 2350, User: 183, Conv: 6602, Movie: Rambo: First Blood Part II (1985)
ID: 1975, User: 147, Conv: 14188, Movie: The Adventures of Milo and Otis (1986)
ID: 9046, User: 826, Conv: 18480, Movie: The Avengers  (2012)
ID: 3465, User: 280, Conv: 16680, Movie: Jason Bourne  (2016)
ID: 2628, User: 198, Conv: 9837, Movie: Balls of Fury (2007)
ID: 3799, User: 330, Conv: 8948, Movie: Matilda  (1996)
ID: 8608, User: 781, Conv: 17561, Movie: You've Got Mail (1998)
ID: 2772, User: 220, Conv: 3994, Movie: Blazing Saddles (1974)
ID: 9277, User: 907, Conv: 19357, Movie: Independence Day: Resurgence (2016)
ID: 2463, User: 190, Conv: 3075, Movie: It  (1966)
ID: 3150, User: 254, Conv: 6211, Movie: The 40-Year-Old Virgin (2005)
ID: 10636, User: 1074, Conv: 22452, Movie: Super Troopers 2 (2018)
ID: 3868, User: 335, Conv: 5357, Movie: Pitch Black  (2000)
ID: 5207, User: 440, Conv: 9918, Movie: House of Wax  (2005)
ID: 602, User: 37, Conv: 2806, Movie: They Live (1988)
ID: 2058, User: 163, Conv: 4494, Movie: Island of the Dead  (2000)
ID: 384, User: 31, Conv: 2328, Movie: Modern Times  (1936)
ID: 7447, User: 665, Conv: 15211, Movie: American Made  (2017)
ID: 2634, User: 198, Conv: 10338, Movie: Bridesmaids  (2011)
ID: 9220, User: 880, Conv: 19078, Movie: Deadpool  (2016)
ID: 3021, User: 251, Conv: 4487, Movie: Inception (2010)
ID: 9544, User: 992, Conv: 20811, Movie: Killer Clowns from Outer Space (1988)
ID: 7518, User: 678, Conv: 13941, Movie: Big Daddy  (1999)
ID: 9478, User: 972, Conv: 20460, Movie: Thor: Ragnarok (2017)
ID: 550, User: 35, Conv: 16567, Movie: Hacksaw Ridge
ID: 1658, User: 108, Conv: 2194, Movie: The Lion King (1994)
ID: 10659, User: 1074, Conv: 22670, Movie: Finding Nemo (2003)
ID: 5963, User: 505, Conv: 10255, Movie: The Wedding Singer (1998)
ID: 9477, User: 972, Conv: 20460, Movie: Thor 
ID: 6829, User: 599, Conv: 12716, Movie: Wild Hogs (2007)
ID: 6587, User: 577, Conv: 13262, Movie: Hangover (2010)
ID: 1336, User: 72, Conv: 19305, Movie: High Anxiety (1977)
ID: 852, User: 53, Conv: 2076, Movie: Paranormal Activity (2007)
ID: 9468, User: 960, Conv: 20971, Movie: Get Out (2017)
ID: 4872, User: 421, Conv: 7386, Movie: The Sweetest Thing (2002)
ID: 1661, User: 108, Conv: 2194, Movie: The Last Boy Scout (1991)
ID: 7300, User: 629, Conv: 13338, Movie: Coco  (2017)
ID: 2042, User: 153, Conv: 12280, Movie: Cape Fear  (1991)
ID: 5816, User: 502, Conv: 10778, Movie: Natural Born Killers (1994)
ID: 8881, User: 825, Conv: 18349, Movie: Bridesmaids  (2011)
ID: 4291, User: 365, Conv: 7887, Movie: Going in Style  (2017)
ID: 5322, User: 451, Conv: 8811, Movie: Only You  (1994)
ID: 274, User: 21, Conv: 543, Movie: Jaws  (1975)
ID: 5793, User: 502, Conv: 9825, Movie: Airplane! (1980)
ID: 4343, User: 365, Conv: 7961, Movie: Hot Shots! (1991)
ID: 1435, User: 76, Conv: 10019, Movie: It  (2017)
ID: 10647, User: 1074, Conv: 22550, Movie: Finding Dory (2016)
ID: 5105, User: 433, Conv: 9354, Movie: Taken  (2008)
ID: 9368, User: 960, Conv: 20098, Movie: Spider-Man: Homecoming (2017)
ID: 2961, User: 250, Conv: 3549, Movie: Jane Eyre  (2011)
ID: 2969, User: 250, Conv: 3920, Movie: The Blind Side  (2009)
ID: 2900, User: 238, Conv: 4857, Movie: The Break-Up (2006)
ID: 907, User: 56, Conv: 975, Movie: Speed  (1994)
ID: 4720, User: 399, Conv: 17832, Movie: Thor 
ID: 3628, User: 292, Conv: 19421, Movie: The Exorcism of Emily Rose (2005)
ID: 2289, User: 181, Conv: 2718, Movie: Hook  (1991)
ID: 1353, User: 72, Conv: 19563, Movie: Superbad  (2007)
ID: 445, User: 32, Conv: 3651, Movie: Old Yeller  (1957)
ID: 7240, User: 629, Conv: 13058, Movie: Jack and Jill  (2011)
ID: 8698, User: 800, Conv: 16783, Movie: Meet the Fockers (2004)
ID: 10471, User: 1054, Conv: 21846, Movie: Deadpool  (2016)
ID: 7509, User: 678, Conv: 13927, Movie: American Pie 
ID: 4702, User: 397, Conv: 19103, Movie: Get Out (2017)
ID: 8949, User: 826, Conv: 18324, Movie: Halloween II  (2009)
ID: 6934, User: 608, Conv: 13416, Movie: Gone with the Wind  (1939)
ID: 3446, User: 279, Conv: 13886, Movie: Lara Croft Tomb Raider: The Cradle of Life (2003)
ID: 2886, User: 237, Conv: 3401, Movie: Next  (2007)
ID: 234, User: 18, Conv: 6517, Movie: Star Wars: Episode VIII – The Last Jedi (2017)
ID: 677, User: 39, Conv: 6068, Movie: Coco  (2017)
ID: 1407, User: 76, Conv: 9953, Movie: Shutter Island  (2010)
ID: 154, User: 14, Conv: 595, Movie: The NeverEnding Story  (1984)
ID: 6449, User: 552, Conv: 10648, Movie: 3:10 to Yuma  (2007)
ID: 10460, User: 1054, Conv: 21842, Movie: Superbad  (2007)
ID: 7829, User: 706, Conv: 17987, Movie: The Fifth Element
ID: 4605, User: 394, Conv: 11701, Movie: No Country for Old Men  (2007)
ID: 10514, User: 1054, Conv: 21921, Movie: Me, Myself & Irene (2000)
ID: 7018, User: 619, Conv: 12517, Movie: I Love You, Man (2009)
ID: 10529, User: 1054, Conv: 22030, Movie: Dumb and Dumber (1994)
ID: 1689, User: 128, Conv: 10537, Movie: 2001: A Space Odyssey  (1968)
ID: 9485, User: 972, Conv: 21029, Movie: True Lies (1994)
ID: 4656, User: 394, Conv: 12147, Movie: Scarface  (1983)
ID: 8606, User: 781, Conv: 17480, Movie: The Fast and the Furious  (2001)
ID: 1208, User: 67, Conv: 1101, Movie: Atomic Blonde (2017)
ID: 7648, User: 690, Conv: 14322, Movie: The Vow  (2012)
ID: 2430, User: 190, Conv: 2973, Movie: Child's Play  (1988)
ID: 4409, User: 366, Conv: 6885, Movie: The Long Kiss Goodnight (1996)
ID: 1428, User: 76, Conv: 10008, Movie: Father Figures (2017)
ID: 6136, User: 521, Conv: 10324, Movie: Office Christmas Party (2016)
ID: 657, User: 39, Conv: 5104, Movie: Twilight  (2008)
ID: 768, User: 45, Conv: 10701, Movie: Moulin Rouge! (2001)
ID: 1922, User: 143, Conv: 2435, Movie: Beverly Hills Cop (1984)
ID: 9334, User: 959, Conv: 22149, Movie: Avenger  (2006)
ID: 4530, User: 385, Conv: 8231, Movie: Central Intelligence (2016)
ID: 8885, User: 825, Conv: 18349, Movie: A Bad Moms Christmas (2017)
ID: 6245, User: 530, Conv: 11267, Movie: Knocked Up (2007)
ID: 6627, User: 577, Conv: 13409, Movie: Moana  (2016)
ID: 9979, User: 1016, Conv: 21732, Movie: Avenger  (2006)
ID: 744, User: 45, Conv: 9761, Movie: The Man in the Iron Mask  (1985)
ID: 10341, User: 1046, Conv: 21671, Movie: Babel  (2006)
ID: 10155, User: 1034, Conv: 21372, Movie: Butch Cassidy and the Sundance Kid (1969)
ID: 1080, User: 56, Conv: 2424, Movie: Moana 
ID: 9942, User: 1016, Conv: 20908, Movie: Dance Me to My Song (1998)
ID: 770, User: 45, Conv: 10701, Movie: The Greatest Showman (2017)
ID: 3, User: 1, Conv: 461, Movie: Avatar  (2004)
ID: 6937, User: 608, Conv: 13416, Movie: Doctor Zhivago  (1965)
ID: 5935, User: 505, Conv: 10198, Movie: Logan  (2017)
ID: 10391, User: 1049, Conv: 22267, Movie: Groundhog Day  (1993)
ID: 2989, User: 250, Conv: 5027, Movie: Wayne's World  (1992)
ID: 2306, User: 183, Conv: 5712, Movie: Dumb and Dumber (1994)
ID: 7122, User: 619, Conv: 12876, Movie: Lone Wolf and Cub: Sword of Vengeance (1972)
ID: 5341, User: 451, Conv: 8966, Movie: Breathe  (2017)
ID: 545, User: 35, Conv: 16022, Movie: Indiana Jones 
ID: 6781, User: 599, Conv: 12516, Movie: Black Panther (2018)
ID: 10516, User: 1054, Conv: 21926, Movie: Sin City  (2005)
ID: 8754, User: 803, Conv: 18504, Movie: Roxanne  (1987)
ID: 6372, User: 547, Conv: 10864, Movie: Lady Bird  (2017)
ID: 10489, User: 1054, Conv: 21867, Movie: Superbad  (2007)
ID: 3113, User: 254, Conv: 3854, Movie: American Pie  (1999)
ID: 4999, User: 425, Conv: 7381, Movie: Bridesmaids  (2011)
ID: 8862, User: 825, Conv: 18134, Movie: Half Baked (1998)
ID: 466, User: 35, Conv: 10041, Movie: Bruce Almighty (2003)
ID: 3572, User: 285, Conv: 17329, Movie: The Naked Gun: From the Files of Police Squad! (1988)
ID: 10216, User: 1034, Conv: 21801, Movie: Tommy Boy (1995)
ID: 1617, User: 99, Conv: 2031, Movie: The Incredibles (2004)
ID: 10199, User: 1034, Conv: 21787, Movie: Les Misérables  (2012)
ID: 7638, User: 690, Conv: 14167, Movie: The Truman Show (1998)
ID: 2743, User: 220, Conv: 3812, Movie: X-Men  (2000)
ID: 6731, User: 591, Conv: 12187, Movie: Disturbia  (2007)
ID: 10520, User: 1054, Conv: 21955, Movie: First Sunday (2008)
ID: 1551, User: 95, Conv: 8207, Movie: What About Bob%3F (1991)
ID: 6087, User: 521, Conv: 10033, Movie: Pitch Perfect (2012)
ID: 1704, User: 138, Conv: 2405, Movie: Dawn of the Dead  (1978)
ID: 1727, User: 140, Conv: 2444, Movie: Bad Moms (2016)
ID: 1896, User: 143, Conv: 2293, Movie: Ferris Bueller's Day Off (1986)
ID: 510, User: 35, Conv: 15679, Movie: Back to the Future (1985)
ID: 2406, User: 190, Conv: 2823, Movie: The Avengers  (2012)
ID: 3211, User: 261, Conv: 15106, Movie: Sausage Party
ID: 7084, User: 619, Conv: 12817, Movie: Schindler's List (1993)
ID: 381, User: 31, Conv: 2328, Movie: The Incident  (1967)
ID: 845, User: 53, Conv: 1588, Movie: Mrs. Doubtfire (1993)
ID: 4933, User: 421, Conv: 11720, Movie: Bad Moms (2016)
ID: 9102, User: 847, Conv: 18039, Movie: Night of the Living Dead (1968)
ID: 4288, User: 365, Conv: 7887, Movie: The House  (2017)
ID: 2000, User: 153, Conv: 12030, Movie: The Muppet Movie (1979)
ID: 2051, User: 160, Conv: 2632, Movie: John Wick: Chapter 2 (2017)
ID: 9012, User: 826, Conv: 18435, Movie: Die Hard (1988)
ID: 2755, User: 220, Conv: 3851, Movie: I Know What You Did Last Summer (1997)
ID: 4955, User: 423, Conv: 7450, Movie: Night of the Living Dead (1968)
ID: 5643, User: 483, Conv: 12430, Movie: The Best Man Wins  (1910)
ID: 9805, User: 1009, Conv: 22687, Movie: Inside Out  (2015)
ID: 9148, User: 870, Conv: 19626, Movie: Crooklyn (1994)
ID: 6374, User: 547, Conv: 10868, Movie: The Ring  (2002)
ID: 9105, User: 847, Conv: 18039, Movie: Let the Right One In  (2008)
ID: 8803, User: 806, Conv: 17053, Movie: The Last: Naruto the Movie (2014)
ID: 1455, User: 76, Conv: 10328, Movie: Lady Bird  (2017)
ID: 8441, User: 755, Conv: 17936, Movie: Father of the Bride  (1991)
ID: 3691, User: 299, Conv: 7083, Movie: Pan's Labyrinth (2006)
ID: 161, User: 14, Conv: 610, Movie: Arrival  (2016)
ID: 4509, User: 385, Conv: 7936, Movie: Archie: To Riverdale and Back Again (1990)
ID: 980, User: 56, Conv: 1636, Movie: She's Out of My League (2010)
ID: 9957, User: 1016, Conv: 21078, Movie: Black Panther (2018)
ID: 63, User: 4, Conv: 3751, Movie: National Lampoon's Vacation 
ID: 4633, User: 394, Conv: 11753, Movie: Black Snake Moan  (2006)
ID: 4610, User: 394, Conv: 11703, Movie: Who Framed Roger Rabbit
ID: 6045, User: 513, Conv: 13466, Movie: Indiana Jones and the Temple of Doom (1984)
ID: 3560, User: 285, Conv: 8412, Movie: The Young Victoria (2009)
ID: 2250, User: 177, Conv: 4250, Movie: Friends with Benefits  (2011)
ID: 647, User: 37, Conv: 4047, Movie: The Exorcist  (1973)
ID: 3083, User: 251, Conv: 4982, Movie: Bridesmaids  (2011)
ID: 8318, User: 744, Conv: 16439, Movie: Daddy's Home  (2015)
ID: 7106, User: 619, Conv: 12867, Movie: The Internet's Own Boy (2014)
ID: 4074, User: 355, Conv: 5971, Movie: Amélie (2001)
ID: 4307, User: 365, Conv: 7912, Movie: The Last Song 
ID: 3764, User: 319, Conv: 6157, Movie: Bad Moms (2016)
ID: 3379, User: 275, Conv: 5270, Movie: Den of Thieves (2018)
ID: 10234, User: 1034, Conv: 21933, Movie: Love Stinks  (1999)
ID: 8696, User: 794, Conv: 17078, Movie: Interstellar  (2014)
ID: 7624, User: 686, Conv: 15004, Movie: Thor: Ragnarok (2017)
ID: 6042, User: 513, Conv: 13466, Movie: The Wolf of Wall Street  (2013)
ID: 3554, User: 280, Conv: 17172, Movie: Inglourious Basterds (2009)
ID: 3954, User: 339, Conv: 7718, Movie: Jigsaw (2017)
ID: 10113, User: 1024, Conv: 21421, Movie: Lethal Weapon 3 (1992)
ID: 7298, User: 629, Conv: 13335, Movie: Harlem Nights (1989)
ID: 1044, User: 56, Conv: 2092, Movie: The Prestige  (2006)
ID: 7666, User: 690, Conv: 14727, Movie: Good Kids (2016)
ID: 8460, User: 755, Conv: 18558, Movie: Anchorman 
ID: 2086, User: 169, Conv: 5393, Movie: Couples Retreat
ID: 5912, User: 505, Conv: 9934, Movie: White Chicks (2004)
ID: 8235, User: 743, Conv: 17536, Movie: Dazed and Confused  (1993)
ID: 6363, User: 547, Conv: 10814, Movie: The Godfather (1972)
ID: 59, User: 4, Conv: 3743, Movie: Megamind (2010)
ID: 7371, User: 637, Conv: 13520, Movie: The Haunting in Connecticut (2009)
ID: 9229, User: 880, Conv: 19165, Movie: Scream  (1996)
ID: 8757, User: 803, Conv: 18506, Movie: Kung Fu Panda (2008)
ID: 7289, User: 629, Conv: 13314, Movie: Focus  (2015)
ID: 5159, User: 440, Conv: 8876, Movie: Rush Hour 
ID: 10133, User: 1034, Conv: 21326, Movie: Reds (1981)
ID: 5693, User: 492, Conv: 10116, Movie: The Matrix (1999)
ID: 10166, User: 1034, Conv: 21401, Movie: Even Money  (2006)
ID: 3055, User: 251, Conv: 4694, Movie: 50 First Dates (2004)
ID: 7053, User: 619, Conv: 12765, Movie: The Mummy  (2017)
ID: 8026, User: 715, Conv: 16281, Movie: Pi  (1998)
ID: 4649, User: 394, Conv: 12138, Movie: Sixteen Candles (1984)
ID: 7664, User: 690, Conv: 14726, Movie: The Mask  (1994)
ID: 3210, User: 261, Conv: 15106, Movie: Dunkirk  (2017)
ID: 8771, User: 803, Conv: 18647, Movie: Wedding Crashers (2005)
ID: 9672, User: 1006, Conv: 20969, Movie: Deadpool  (2016)
ID: 3414, User: 279, Conv: 12402, Movie: The Thin Red Line  (1998)
ID: 6712, User: 591, Conv: 11967, Movie: Lethal Weapon 3 (1992)
ID: 6902, User: 608, Conv: 13166, Movie: Fast & Furious  (2009)
ID: 2876, User: 227, Conv: 17066, Movie: The Book of Life  (2014)
ID: 7483, User: 665, Conv: 15574, Movie: The Greatest Showman (2017)
ID: 724, User: 45, Conv: 9027, Movie: Faces in the Crowd  (2011)
ID: 10057, User: 1022, Conv: 21309, Movie: Deadpool 2  (2018)
ID: 10289, User: 1034, Conv: 22026, Movie: Meet the Parents (2000)
ID: 9896, User: 1011, Conv: 21716, Movie: The Lorax  (2012)
ID: 496, User: 35, Conv: 14763, Movie: Paranormal Activity: The Marked Ones (2014)
ID: 5180, User: 440, Conv: 9056, Movie: The Fast and the Furious
ID: 5557, User: 479, Conv: 9724, Movie: Black Hawk Down  (2002)
ID: 5284, User: 451, Conv: 8585, Movie: Along Came a Spider  (2001)
ID: 7193, User: 627, Conv: 13346, Movie: The Hangover Part II (2011)
ID: 3719, User: 310, Conv: 5560, Movie: Tammy  (2014)
ID: 8791, User: 805, Conv: 18751, Movie: Bring It On: All or Nothing
ID: 4805, User: 407, Conv: 14959, Movie: Miss Congeniality  (2000)
ID: 3684, User: 299, Conv: 4669, Movie: Arrival  (2016)
ID: 4444, User: 373, Conv: 7295, Movie: The Girl with the Dragon Tattoo  (2011)
ID: 428, User: 32, Conv: 2510, Movie: Prometheus  (2012)
ID: 5999, User: 505, Conv: 11266, Movie: Trading Places (1983)
ID: 7507, User: 678, Conv: 13686, Movie: Airplane! (1980)
ID: 3573, User: 285, Conv: 17329, Movie: History of the World, Part I (1981)
ID: 44, User: 4, Conv: 3436, Movie: National Treasure  (2004)
ID: 2309, User: 183, Conv: 5815, Movie: Logan  (2017)
ID: 8506, User: 765, Conv: 17688, Movie: Ghost Rider  (2007)
ID: 507, User: 35, Conv: 15674, Movie: Honey, I Shrunk the Kids (1989)
ID: 227, User: 18, Conv: 4689, Movie: Star Wars
ID: 3888, User: 336, Conv: 5676, Movie: Finding Nemo (2003)
ID: 1672, User: 128, Conv: 8957, Movie: Baywatch  (2017)
ID: 1145, User: 64, Conv: 1754, Movie: Road to Perdition (2002)
ID: 2899, User: 238, Conv: 4857, Movie: Crazy, Stupid, Love (2011)
ID: 7288, User: 629, Conv: 13314, Movie: Concussion  (2015)
ID: 10672, User: 1082, Conv: 22466, Movie: Avenger  (2006)
ID: 6571, User: 563, Conv: 13747, Movie: Split (2017)
ID: 208, User: 18, Conv: 626, Movie: The Babysitter  (2016)
ID: 5175, User: 440, Conv: 8921, Movie: Black Panther (2018)
ID: 7109, User: 619, Conv: 12872, Movie: DodgeBall: A True Underdog Story (2004)
ID: 1179, User: 64, Conv: 2376, Movie: La La Land  (2016)
ID: 2231, User: 177, Conv: 3668, Movie: Better Off Dead  (1985)
ID: 240, User: 18, Conv: 7230, Movie: Vertigo  (1958)
ID: 6265, User: 534, Conv: 10386, Movie: Wedding Crashers (2005)
ID: 2673, User: 220, Conv: 3176, Movie: Home Alone (1990)
ID: 260, User: 20, Conv: 1014, Movie: The Family Stone (2005)
ID: 10675, User: 1082, Conv: 23073, Movie: The Infinite Man  (2014)
ID: 2239, User: 177, Conv: 3861, Movie: No Strings Attached  (2010)
ID: 3090, User: 253, Conv: 3783, Movie: The Shining  (1980)
ID: 635, User: 37, Conv: 3889, Movie: Reservoir Dogs (1992)
ID: 6546, User: 563, Conv: 10902, Movie: Signs  (2008)
ID: 1443, User: 76, Conv: 10306, Movie: Three Billboards Outside Ebbing, Missouri (2017)
ID: 4713, User: 399, Conv: 6658, Movie: Me Before You 
ID: 4428, User: 368, Conv: 6165, Movie: Inception (2010)
ID: 7755, User: 696, Conv: 15323, Movie: Spider-Man  (2002)
ID: 4652, User: 394, Conv: 12138, Movie: American Pie 2 (2001)
ID: 7485, User: 665, Conv: 15609, Movie: Fifty Shades Darker  (2017)
ID: 4436, User: 368, Conv: 6757, Movie: One Flew Over the Cuckoo's Nest  (1975)
ID: 2215, User: 173, Conv: 12574, Movie: Detective School Dropouts (1986)
ID: 10123, User: 1024, Conv: 21527, Movie: Ring  (1998)
ID: 10764, User: 1105, Conv: 23178, Movie: Spider  (2007)
ID: 5311, User: 451, Conv: 8758, Movie: La La Land  (2016)
ID: 2768, User: 220, Conv: 3988, Movie: How Stella Got Her Groove Back (1998)
ID: 8741, User: 803, Conv: 17986, Movie: 10 Things I Hate About You (1999)
ID: 1511, User: 88, Conv: 1338, Movie: 12 Years a Slave  (2013)
ID: 6135, User: 521, Conv: 10324, Movie: Bridesmaids  (2011)
ID: 3977, User: 339, Conv: 8067, Movie: Passengers  (2016)
ID: 3618, User: 285, Conv: 19728, Movie: Guardians of the Galaxy Vol. 2 (2017)
ID: 184, User: 14, Conv: 942, Movie: A Nightmare on Elm Street (1984)
ID: 9413, User: 960, Conv: 20850, Movie: Elf  (2003)
ID: 8895, User: 825, Conv: 18422, Movie: The 40-Year-Old Virgin (2005)
ID: 3079, User: 251, Conv: 4965, Movie: Poltergeist  (1982)
ID: 7256, User: 629, Conv: 13130, Movie: Letters from Iwo Jima (2006)
ID: 1343, User: 72, Conv: 19317, Movie: 300  (2007)
ID: 6146, User: 521, Conv: 10358, Movie: The Divergent Series
ID: 6679, User: 586, Conv: 12588, Movie: Too Big to Fail 
ID: 8315, User: 744, Conv: 16285, Movie: Dirty Dancing
ID: 3483, User: 280, Conv: 16859, Movie: Air America  (1990)
ID: 8145, User: 719, Conv: 16282, Movie: Syriana (2005)
ID: 7855, User: 707, Conv: 14369, Movie: The Incredibles (2004)
ID: 1050, User: 56, Conv: 2360, Movie: 50 First Dates (2004)
ID: 8806, User: 810, Conv: 17336, Movie: Child's Play  (1988)
ID: 4181, User: 360, Conv: 10325, Movie: Jumanji (1995)
ID: 5748, User: 492, Conv: 10901, Movie: Maid in Manhattan
ID: 9939, User: 1016, Conv: 20906, Movie: Home and Away  (1956)
ID: 4161, User: 360, Conv: 6856, Movie: Groundhog Day  (1993)
ID: 3323, User: 275, Conv: 4846, Movie: Thor: Ragnarok (2017)
ID: 584, User: 37, Conv: 2767, Movie: The Exorcist  (1973)
ID: 4227, User: 365, Conv: 7433, Movie: Just Go with It (2011)
ID: 6860, User: 599, Conv: 12820, Movie: Guardians of the Galaxy  (2014)
ID: 7154, User: 619, Conv: 12971, Movie: Saving Private Ryan (1998)
ID: 1548, User: 95, Conv: 8207, Movie: Step Brothers  (2008)
ID: 4516, User: 385, Conv: 8104, Movie: The Ring  (2002)
ID: 3126, User: 254, Conv: 4516, Movie: Mrs. Doubtfire (1993)
ID: 5667, User: 485, Conv: 9138, Movie: West Side Story  (1961)
ID: 6682, User: 586, Conv: 12589, Movie: We Bought a Zoo
ID: 4058, User: 352, Conv: 5872, Movie: The Help  (2011)
ID: 2664, User: 220, Conv: 3171, Movie: Get Out (2017)
ID: 2333, User: 183, Conv: 6291, Movie: Jumanji  (2017)
ID: 2052, User: 160, Conv: 2676, Movie: The Mountain Between Us (2017)
ID: 5498, User: 466, Conv: 9225, Movie: Ghost in the Shell  (2017)
ID: 3613, User: 285, Conv: 19690, Movie: Shrek (2001)
ID: 4301, User: 365, Conv: 7902, Movie: Young Frankenstein (1974)
ID: 8397, User: 752, Conv: 17333, Movie: Night of the Living Dead (1968)
ID: 4600, User: 394, Conv: 11550, Movie: Black Panther (2018)
ID: 7618, User: 686, Conv: 14879, Movie: Avenger  (2006)
ID: 4511, User: 385, Conv: 7944, Movie: Terminator 2: Judgment Day (1991)
